num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :
2311,Eu1.0Ba2.0Cu4.0O8.0,RE124,68.9,3.865,3.884,27.279,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.865
2312,Gd1.0Ba2.0Cu4.0O8.0,RE124,73.4,3.863,3.881,27.259,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.863
2313,Dy1.0Ba2.0Cu4.0O8.0,RE124,77.2,3.846,3.873,27.237,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.846
2315,Ho1.0Ba2.0Cu4.0O8.0,RE124,77.4,3.84,3.87,27.221,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.84
2316,Er1.0Ba2.0Cu4.0O8.0,RE124,78.3,3.837,3.869,27.23,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.837
2317,Tm1.0Ba2.0Cu4.0O8.0,RE124,78.6,3.827,3.864,27.18,PRB0397347,"DONALD E.MORRIS, JANICE H.NICKEL, JEFFREY S.SCOTT, JOHN Y.T.WEI, NAGGI G.ASMAR,",EIGHT NEW HIGH-TEMPERATURE SUPERCONDUCTORS WITH THE 1:2:4 STRUCTURE,"PHYS.REV.B.,39(1989)7347",1989.0,3.827
2318,Sm1.0Ba2.0Cu3.0O7.0,RE123,88.1,3.853,3.908,11.73,PHC1590195,"J.Q. ZHENG, N. CAO, W.Y. GUAN, X.S. CHEN,",MAGNETIC CHARACTERISTICS OF NORMAL AND SUPERCONDUCTIVE STATES IN SmBa2Cu3O7,"Physica.C,159(1989)195-200",1989.0,3.853
2327,Y1.0Ba2.0Cu3.0O7.0,Y123,91.0,3.825,3.9,11.66,PRB0406739,"E. R. BAUMINGER, E. R. YACOBY, G. HILSCHER, I. FELNER, I. NOWIK, N. PILLMAYR, U. YARON, Y. WOLFUS,",MAGNETIC ORDER AND SUPERCONDUCTIVITY IN Y1-XPRXBA2CU3O7,"PHYS.REV.B,40(1989)6739",1989.0,3.825
2328,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,67.0,3.83,3.905,11.67,PRB0406739,"E. R. BAUMINGER, E. R. YACOBY, G. HILSCHER, I. FELNER, I. NOWIK, N. PILLMAYR, U. YARON, Y. WOLFUS,",MAGNETIC ORDER AND SUPERCONDUCTIVITY IN Y1-XPRXBA2CU3O7,"PHYS.REV.B,40(1989)6739",1989.0,3.83
2329,Y0.6Pr0.4Ba2.0Cu3.0O7.0,Y123,35.0,3.83,3.921,11.68,PRB0406739,"E. R. BAUMINGER, E. R. YACOBY, G. HILSCHER, I. FELNER, I. NOWIK, N. PILLMAYR, U. YARON, Y. WOLFUS,",MAGNETIC ORDER AND SUPERCONDUCTIVITY IN Y1-XPRXBA2CU3O7,"PHYS.REV.B,40(1989)6739",1989.0,3.83
2346,Y1.0Ba2.0Cu2.7Fe0.3O7.1,Y123,69.0,3.875,,11.68,PRB0406739,"E. R. BAUMINGER, E. R. YACOBY, G. HILSCHER, I. FELNER, I. NOWIK, N. PILLMAYR, U. YARON, Y. WOLFUS,",MAGNETIC ORDER AND SUPERCONDUCTIVITY IN Y1-XPRXBA2CU3O7,"PHYS.REV.B,40(1989)6739",1989.0,3.875
2347,Y0.8Pr0.2Ba2.0Cu2.7Fe0.3O7.1,Y123,25.0,3.879,,11.69,PRB0406739,"E. R. BAUMINGER, E. R. YACOBY, G. HILSCHER, I. FELNER, I. NOWIK, N. PILLMAYR, U. YARON, Y. WOLFUS,",MAGNETIC ORDER AND SUPERCONDUCTIVITY IN Y1-XPRXBA2CU3O7,"PHYS.REV.B,40(1989)6739",1989.0,3.879
2377,Bi1.0Pb1.0Sr2.0Y0.65Ca0.35Cu2.0O8.0,Bi2212,76.0,5.395,5.407,30.35,PR0438686,"C.N.R.RAO, J.GOPALAKRISHNAN, V.MANIVANNAN,",MODULATION-FREE BISMUTH-LEAD CUPRATE SUPERCONDUCTORS:BIPBSR1+XL1-XCUO6 AND BIPBSR2Y1-XCAXCU2O8,"PHYS.REV.B,43(1991)8686",1991.0,3.814841084501423
2378,Bi1.0Pb1.0Sr2.0Y0.6Ca0.4Cu2.0O8.0,Bi2212,83.0,5.391,5.395,30.392,PR0438686,"C.N.R.RAO, J.GOPALAKRISHNAN, V.MANIVANNAN,",MODULATION-FREE BISMUTH-LEAD CUPRATE SUPERCONDUCTORS:BIPBSR1+XL1-XCUO6 AND BIPBSR2Y1-XCAXCU2O8,"PHYS.REV.B,43(1991)8686",1991.0,3.8120126573766773
2379,Bi1.0Pb1.0Sr2.0Y0.5Ca0.5Cu2.0O8.0,Bi2212,85.0,5.3889999999999985,,30.44,PR0438686,"C.N.R.RAO, J.GOPALAKRISHNAN, V.MANIVANNAN,",MODULATION-FREE BISMUTH-LEAD CUPRATE SUPERCONDUCTORS:BIPBSR1+XL1-XCUO6 AND BIPBSR2Y1-XCAXCU2O8,"PHYS.REV.B,43(1991)8686",1991.0,3.8105984438143032
2380,Bi1.0Pb1.0Sr2.0Y0.4Ca0.6Cu2.0O8.0,Bi2212,79.5,5.3889999999999985,,30.463,PR0438686,"C.N.R.RAO, J.GOPALAKRISHNAN, V.MANIVANNAN,",MODULATION-FREE BISMUTH-LEAD CUPRATE SUPERCONDUCTORS:BIPBSR1+XL1-XCUO6 AND BIPBSR2Y1-XCAXCU2O8,"PHYS.REV.B,43(1991)8686",1991.0,3.8105984438143032
2381,Bi1.0Pb1.0Sr2.0Y0.3Ca0.7Cu2.0O8.0,Bi2212,75.0,5.3870000000000005,,30.535,PR0438686,"C.N.R.RAO, J.GOPALAKRISHNAN, V.MANIVANNAN,",MODULATION-FREE BISMUTH-LEAD CUPRATE SUPERCONDUCTORS:BIPBSR1+XL1-XCUO6 AND BIPBSR2Y1-XCAXCU2O8,"PHYS.REV.B,43(1991)8686",1991.0,3.8091842302519314
2425,Y1.0Ba2.0Cu3.0O7.0,Y123,92.1,3.82,3.886,11.688,PHC1710031,"F.H.DACOL, G.BURNS, IN-SANG YANG, J.F.BRINGLEY, S.S.TRAIL,",RAMAN MEASUREMENTS OF Y1-XEUXBA2CU3O7: COMPARISON WITH Y1-XPRXBA2CU307,"PHYSICA C,171(1990)31",1990.0,3.82
2427,Y0.6Eu0.4Ba2.0Cu3.0O7.0,Y123,92.6,3.828,3.893,11.696,PHC1710031,"F.H.DACOL, G.BURNS, IN-SANG YANG, J.F.BRINGLEY, S.S.TRAIL,",RAMAN MEASUREMENTS OF Y1-XEUXBA2CU3O7: COMPARISON WITH Y1-XPRXBA2CU307,"PHYSICA C,171(1990)31",1990.0,3.828
2429,Y0.2Eu0.8Ba2.0Cu3.0O7.0,Y123,93.8,3.836,3.896,11.71,PHC1710031,"F.H.DACOL, G.BURNS, IN-SANG YANG, J.F.BRINGLEY, S.S.TRAIL,",RAMAN MEASUREMENTS OF Y1-XEUXBA2CU3O7: COMPARISON WITH Y1-XPRXBA2CU307,"PHYSICA C,171(1990)31",1990.0,3.836
2430,Eu1.0Ba2.0Cu3.0O7.0,RE123,95.2,3.845,3.905,11.719,PHC1710031,"F.H.DACOL, G.BURNS, IN-SANG YANG, J.F.BRINGLEY, S.S.TRAIL,",RAMAN MEASUREMENTS OF Y1-XEUXBA2CU3O7: COMPARISON WITH Y1-XPRXBA2CU307,"PHYSICA C,171(1990)31",1990.0,3.845
2431,Y1.0Ba2.0Cu3.0O6.93,Y123,91.0,3.818,3.884,11.683,PHC1710093,"A.P.PAULIKAS, B.DABROWSKI, B.W.VEAL, D.G.HINKS, I.D.BROWN, J.D.JORGENSEN, P.LIGHTFOOT, R.KLEB, SHIYOU PEI,",PRESSURE-INDUCED CHARGE TRANSFER AND DTC/DP IN YBA2CU3O7-X,"PHYSICA C,171(1990)93",1990.0,3.818
2432,Y1.0Ba2.0Cu3.0O6.6,Y123,58.0,3.83,3.885,11.709,PHC1710093,"A.P.PAULIKAS, B.DABROWSKI, B.W.VEAL, D.G.HINKS, I.D.BROWN, J.D.JORGENSEN, P.LIGHTFOOT, R.KLEB, SHIYOU PEI,",PRESSURE-INDUCED CHARGE TRANSFER AND DTC/DP IN YBA2CU3O7-X,"PHYSICA C,171(1990)93",1990.0,3.83
2448,Y1.0Ba2.0Cu4.0O8.0,Y124,81.3,3.833,3.873,27.19,PR04310364,"B.BROSH, I.FELNER,",EFFECTS OF FE AND ZN SUBSTITUTION UPON SUPERCONDUCTIVITY IN YBA2CU4O8,PHYS.REV.43(1991)10364,1991.0,3.833
2450,Y1.0Ba2.0Cu3.9Zn0.1O8.0,Y124,25.3,3.83,3.869,27.13300000000001,PR04310364,"B.BROSH, I.FELNER,",EFFECTS OF FE AND ZN SUBSTITUTION UPON SUPERCONDUCTIVITY IN YBA2CU4O8,PHYS.REV.43(1991)10364,1991.0,3.83
2465,La1.8Sr0.2Ca1.0Cu2.0O6.0,2126,27.0,3.82,,19.43,PHC1740028,"A.P.B.SINHA, D.E.MORRIS, H.B.LIU, X.X.TANG,",SUPERCONDUCTIVITY IN LA2-XSRXCACU2O6 AT 60 K INVESTIGATION OFDOPING AND HIGH PRESSURE ANNEALING,"PHYSCA C,174(1991)28",1991.0,3.82
2479,La1.85Sr0.15Cu1.0O4.0,T,37.0,3.776,,13.229,PRB0402254,"H.TAKAGI, M.UOTA, S.ISHIBASHI, S.UCHIDA, T.IDO, Y.TOKURA,",SUPERCONDUCTOR-TO-NONSUPERCONDUCTOR TRANSITION INLA1-XSRX)2CUO4 AS INVESTIGATED BY TRANSPORT AND MAGNETIC MEASUREMENTS,"PHYS.REV.B,40(1989)2254",1989.0,3.776
2533,Gd1.0Ba2.0Cu3.0O7.0,RE123,93.5,3.838,3.89,11.695,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.838
2536,Gd0.85Pr0.15Ba2.0Cu3.0O7.0,RE123,63.0,3.841,3.887,11.678,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.841
2537,Gd0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,56.0,3.841,3.893,11.678,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.841
2538,Gd0.75Pr0.25Ba2.0Cu3.0O7.0,RE123,51.0,3.839,3.894,11.682,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.839
2539,Gd0.7Pr0.3Ba2.0Cu3.0O7.0,RE123,43.2,3.846,3.904,11.687,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.846
2541,Gd0.6Pr0.4Ba2.0Cu3.0O7.0,RE123,16.0,3.85,3.905,11.693,PHC1740071,"A.BAJOREK, A.SZYTUTA, A.ZYGMUNT, K.BATANDA, K.LATKA, R.KMIEC, R.KRUK, Z.TOMOKOWICZ,",SUPERCONDUCTIVITY IN THE (GD1-XPRX)BA2CU307-Z SYSTEM,PHYSICA C174(1991)71,1991.0,3.85
2546,Y1.0Ba2.0Cu3.0O7.0,Y123,93.0,3.82,3.891,11.679,PHC1610001,"FANG M.M., GRABTREE G.W., GRIMSDITCH M., KWOK W.K., LIU J.Z., WELP U., YOU H.,",THE UPPER CRITICAL FIELD OF UNTWINNED YBA2CU3O7-Z CRYSTALS,PHYS.C.161(1989)1,1989.0,3.82
2561,Gd1.0Ba2.0Cu3.0O7.0,RE123,91.5,3.84,3.899,11.702,PR04310568,"C.C.PENG, C.L.LI, C.R.HSU, C.W.LEE, H.D.YANG, P.F.CHEN,",SUPPRESSION OF SUPERCONDUVTIVITY IN GD1-XPRXBA2CU3O7-Y AND R0.8PR0.2BA2CU3O7-Z SYSTEMS,"PHYS.REV.B,43(1991)10568",1991.0,3.84
2562,Gd0.9Pr0.1Ba2.0Cu3.0O7.0,RE123,73.5,3.845,3.899,11.701,PR04310568,"C.C.PENG, C.L.LI, C.R.HSU, C.W.LEE, H.D.YANG, P.F.CHEN,",SUPPRESSION OF SUPERCONDUVTIVITY IN GD1-XPRXBA2CU3O7-Y AND R0.8PR0.2BA2CU3O7-Z SYSTEMS,"PHYS.REV.B,43(1991)10568",1991.0,3.845
2563,Gd0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,58.0,3.85,3.895,11.7,PR04310568,"C.C.PENG, C.L.LI, C.R.HSU, C.W.LEE, H.D.YANG, P.F.CHEN,",SUPPRESSION OF SUPERCONDUVTIVITY IN GD1-XPRXBA2CU3O7-Y AND R0.8PR0.2BA2CU3O7-Z SYSTEMS,"PHYS.REV.B,43(1991)10568",1991.0,3.85
2564,Gd0.7Pr0.3Ba2.0Cu3.0O7.0,RE123,35.0,3.857,3.898,11.699000000000002,PR04310568,"C.C.PENG, C.L.LI, C.R.HSU, C.W.LEE, H.D.YANG, P.F.CHEN,",SUPPRESSION OF SUPERCONDUVTIVITY IN GD1-XPRXBA2CU3O7-Y AND R0.8PR0.2BA2CU3O7-Z SYSTEMS,"PHYS.REV.B,43(1991)10568",1991.0,3.857
2565,Gd0.65Pr0.35Ba2.0Cu3.0O7.0,RE123,15.5,3.859,3.899,11.697,PR04310568,"C.C.PENG, C.L.LI, C.R.HSU, C.W.LEE, H.D.YANG, P.F.CHEN,",SUPPRESSION OF SUPERCONDUVTIVITY IN GD1-XPRXBA2CU3O7-Y AND R0.8PR0.2BA2CU3O7-Z SYSTEMS,"PHYS.REV.B,43(1991)10568",1991.0,3.859
2693,Y1.0Ba2.0Cu4.0O7.9,Y124,78.3,3.836,3.872,27.224,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.836
2695,Y1.0Ba1.9La0.1Cu4.0O7.8,Y124,67.8,3.832,3.873,27.196,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.832
2697,Y1.0Ba1.8La0.2Cu4.0O7.9,Y124,60.1,3.834,3.875,27.145,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.834
2699,Y1.0Ba1.7La0.3Cu4.0O7.8,Y124,62.7,3.835,3.878,27.143,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.835
2700,Y0.95Ca0.05Ba1.9La0.1Cu4.0O7.9,Y124,68.8,3.828,3.874,27.155,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.828
2701,Y0.9Ca0.1Ba1.9La0.1Cu4.0O7.8,Y124,79.0,3.827,3.873,27.174,PR0428030,"H.YAMAUCHI, NAOKI KOSHIZUKA, NOBUO SUZUKI, SHIN-ICHI KORIYAMA, SHOJI TANAKA, TAKAHIRO WADA, TAKAYUKI MIYATAKE, TAKESHI SAKURAI,",SYNTHESIS AND SUPERCONDUCTING PROPERTIES OF Y(BA1-YLAY)2CU4O8AND (Y1-XCAX)(BA1-YLAY)2CU4O8,"PHYS.REV.B,42(1990)8030",1990.0,3.827
2716,Y1.0Ba2.0Cu2.9Fe0.1O6.9,Y123,74.9,3.859,,11.659,PHC1740316,"D.NIARCNOS, G.KALLIAS, M.PISSAS, V.PSYHARIS,","CRYSTALLOGRAPHIC,THERMOGRAVIMETRIC AND MAGNETIZATION STUDY OFTHE YBA2CU3-XFEXOY SUPERCONDUCTOR (O=","PHYSICA C,174(1991)316",1991.0,3.859
2725,Y1.0Ba2.0Cu2.95Fe0.05O6.9,Y123,88.7,3.833,3.877,11.663,PHC1740316,"D.NIARCNOS, G.KALLIAS, M.PISSAS, V.PSYHARIS,","CRYSTALLOGRAPHIC,THERMOGRAVIMETRIC AND MAGNETIZATION STUDY OFTHE YBA2CU3-XFEXOY SUPERCONDUCTOR (O=","PHYSICA C,174(1991)316",1991.0,3.833
2736,Y1.0Ba2.0Cu3.0O6.9,Y123,91.0,3.821,3.881,11.666,PHC1740316,"D.NIARCNOS, G.KALLIAS, M.PISSAS, V.PSYHARIS,","CRYSTALLOGRAPHIC,THERMOGRAVIMETRIC AND MAGNETIZATION STUDY OFTHE YBA2CU3-XFEXOY SUPERCONDUCTOR (O=","PHYSICA C,174(1991)316",1991.0,3.821
2740,Bi2.0Sr1.6Ca1.2Lu0.2Cu2.0O8.26,Bi2212,88.6,5.397,,30.531,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8162552980637967
2741,Bi2.0Sr1.6Ca1.2Yb0.2Cu2.0O8.26,Bi2212,88.3,5.397,,30.542,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8162552980637967
2742,Bi2.0Sr1.6Ca1.2Y0.2Cu2.0O8.26,Bi2212,89.1,5.402,,30.571,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8197908319697293
2743,Bi2.0Sr1.6Ca1.2Dy0.2Cu2.0O8.26,Bi2212,88.0,5.401,,30.596,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.819083725188543
2744,Bi2.0Sr1.6Ca1.2Gd0.2Cu2.0O8.26,Bi2212,87.1,5.407,,30.59,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8233263658756624
2745,Bi2.0Sr1.6Ca1.2Eu0.2Cu2.0O8.26,Bi2212,87.1,5.408,,30.608,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.824033472656849
2746,Bi2.0Sr1.6Ca1.2Nd0.2Cu2.0O8.26,Bi2212,86.0,5.4129999999999985,,30.65,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8275690065627805
2747,Bi2.0Sr1.6Ca1.2La0.2Cu2.0O8.27,Bi2212,86.0,5.4129999999999985,,30.652,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8275690065627805
2748,Bi2.0Sr1.8Ca1.0Lu0.2Cu2.0O8.27,Bi2212,91.1,5.398,,30.625,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.816962404844983
2749,Bi2.0Sr1.8Ca1.0Yb0.2Cu2.0O8.26,Bi2212,90.1,5.398,,30.615,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.816962404844983
2750,Bi2.0Sr1.8Ca1.0Y0.2Cu2.0O8.25,Bi2212,90.4,5.404,,30.623,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8212050455321025
2751,Bi2.0Sr1.8Ca1.0Dy0.2Cu2.0O8.26,Bi2212,89.2,5.405,,30.639,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8219121523132893
2752,Bi2.0Sr1.8Ca1.0Gd0.2Cu2.0O8.26,Bi2212,88.9,5.407,,30.647,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8233263658756624
2753,Bi2.0Sr1.8Ca1.0Eu0.2Cu2.0O8.25,Bi2212,88.9,5.41,,30.656,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.825447686219222
2754,Bi2.0Sr1.8Ca1.0Nd0.2Cu2.0O8.26,Bi2212,87.7,5.414,,30.685,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.828276113343968
2755,Bi2.0Sr1.8Ca1.0La0.2Cu2.0O8.27,Bi2212,87.8,5.416,,30.727,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8296903269063414
2756,Bi2.0Sr2.0Ca0.8Lu0.2Cu2.0O8.27,Bi2212,92.5,5.4,,30.666,PHC1740359,"H.ASANO, J.FUJIKAMI, M.AKAMATSU, R.YOSHIZAKI, T.ISHIGAKI,",SITE-SELECTIVE SUBSTITUTION EFFECT ON TC IN THE BI2(SR2-XCAX)(CA0.8R0.2)CU2O8+Y SISTEM(R=RARE-EARTH),"PHYSICA C,174(1991)359",1991.0,3.8183766184073566
